0,-2.507000236E-010
0.00012,-2.527299762E-010
0.00024,-2.547599288E-010
0.00048,-2.583428067E-010
0.00096,-2.65791661E-010
0.00192,-2.805696454E-010
0.00384,-3.096467178E-010
0.00768,-3.707840144E-010
0.01536,-4.857414084E-010
0.02736,-6.663021051E-010
0.03936,-8.368258839E-010
0.05136,-1.002048176E-009
0.06336,-1.150246244E-009
0.07536,-1.291217878E-009
0.08736,-1.429925977E-009
0.09936,-1.560389372E-009
0.11136,-1.688440894E-009
0.12336,-1.803488935E-009
0.13536,-1.913906074E-009
0.14736,-2.022895055E-009
0.15936,-2.125109184E-009
0.17136,-2.227049355E-009
0.18336,-2.324063632E-009
0.19536,-2.413057898E-009
0.20736,-2.500992747E-009
0.21936,-2.583317567E-009
0.23136,-2.667160147E-009
0.24336,-2.745979052E-009
0.25536,-2.820138468E-009
0.26736,-2.893171882E-009
0.27936,-2.961955461E-009
0.29136,-3.033023073E-009
0.30336,-3.098912892E-009
0.31536,-3.165547419E-009
0.32736,-3.228053333E-009
0.33936,-3.287748256E-009
0.35136,-3.349929233E-009
0.36336,-3.406660959E-009
0.37536,-3.465849469E-009
0.38736,-3.520936018E-009
0.39936,-3.574614577E-009
0.41136,-3.630357075E-009
0.42336,-3.681022033E-009
0.43536,-3.735463663E-009
0.44736,-3.786554401E-009
0.45936,-3.836456672E-009
0.47136,-3.887693251E-009
0.48336,-3.934279619E-009
0.49536,-3.98598708E-009
0.50736,-4.03300336E-009
0.51936,-4.080790097E-009
0.53136,-4.12890147E-009
0.54336,-4.173507426E-009
0.55536,-4.223278962E-009
0.56736,-4.267340951E-009
0.57936,-4.314818213E-009
0.59136,-4.360747052E-009
0.60336,-4.404515427E-009
0.61536,-4.453286769E-009
0.62736,-4.49518954E-009
0.63936,-4.542624315E-009
0.65136,-4.586980334E-009
0.66336,-4.63078379E-009
0.67536,-4.678517674E-009
0.68736,-4.719473014E-009
0.69936,-4.767766347E-009
0.71136,-4.811137352E-009
0.72336,-4.855710346E-009
0.73536,-4.902775489E-009
0.74736,-4.943372677E-009
0.75936,-4.993147779E-009
0.77136,-5.035285158E-009
0.78336,-5.081317976E-009
0.79536,-5.127870984E-009
0.80736,-5.169403345E-009
0.81936,-5.220466283E-009
0.83136,-5.261189975E-009
0.84336,-5.309513831E-009
0.85536,-5.355483632E-009
0.86736,-5.398478595E-009
0.87936,-5.4509372E-009
0.89136,-5.490169273E-009
0.90336,-5.541684633E-009
0.91536,-5.586648949E-009
0.92736,-5.631770469E-009
0.93936,-5.684785285E-009
0.95136,-5.722856698E-009
0.96336,-5.779166469E-009
0.97536,-5.822147873E-009
0.98736,-5.870491908E-009
0.99936,-5.923782125E-009
1.01136,-5.960760663E-009
1.02336,-6.023783927E-009
1.03536,-6.061972234E-009
1.04736,-6.116014942E-009
1.05936,-6.168505902E-009
1.07136,-6.205140305E-009
1.08336,-6.279433857E-009
1.09536,-6.303625916E-009
1.10736,-6.372261933E-009
1.11936,-6.417679155E-009
1.13136,-6.453951316E-009
1.14336,-6.557043215E-009
1.15536,-6.51957031E-009
1.16736,-6.680722476E-009
1.17936,-6.613724609E-009
1.19136,-6.682386028E-009
1.20336,-1.557466983E-009
1.21536,2.881728461E-008
1.22736,2.338860227E-007
1.23936,7.872190563E-007
1.25136,1.903899179E-006
1.26336,3.833498543E-006
1.27536,6.858369925E-006
1.28736,1.165715485E-005
1.29936,1.86689777E-005
1.31136,2.814869845E-005
1.32336,4.052112824E-005
1.33536,5.622795843E-005
1.34736,7.586846058E-005
1.35936,0.0001011181338
1.37136,0.0001315216286
1.38336,0.0001675904083
1.39536,0.0002098430029
1.40736,0.0002588042474
1.41936,0.000316338458
1.43136,0.0003829456288
1.44336,0.0004582920034
1.45536,0.0005429178784
1.46736,0.0006373631878
1.47936,0.000742324097
1.49136,0.0008613927047
1.50336,0.0009923085655
1.51536,0.001135597405
1.52736,0.001291780752
1.53936,0.001461375646
1.55136,0.001647058372
1.56336,0.001849472462
1.57536,0.002067195935
1.58736,0.002300711092
1.59936,0.002550493363
1.61136,0.002817011127
1.62336,0.003105758799
1.63536,0.003412556678
1.64736,0.003737776383
1.65936,0.004081840781
1.67136,0.004445164682
1.68336,0.004830779549
1.69536,0.005239794503
1.70736,0.005669547841
1.71936,0.006120404579
1.73136,0.006592721193
1.74336,0.007086845587
1.75536,0.007609073096
1.76736,0.008154487133
1.77936,0.00872292682
1.79136,0.009314689311
1.80336,0.009930063312
1.81536,0.01057204794
1.82736,0.01124249781
1.83936,0.01193755986
1.85136,0.01265747326
1.86336,0.01340246911
1.87536,0.01417277037
1.88736,0.014974921
1.89936,0.01580393057
1.91136,0.01665899808
1.92336,0.0175403
1.93536,0.01844800528
1.94736,0.0193848026
1.95936,0.02035345015
1.97136,0.0213490596
1.98336,0.02237175668
1.99536,0.02342166019
2.00736,0.02449888204
2.01936,0.02560979234
2.03136,0.02674982692
2.04336,0.02791752662
2.05536,0.02911296443
2.06736,0.03033620714
2.07936,0.03158946094
2.09136,0.03287642214
2.10336,0.03419137502
2.11536,0.03553435122
2.12736,0.03690537685
2.13936,0.0383044725
2.15136,0.03973754203
2.16336,0.04120077056
2.17536,0.0426920861
2.18736,0.04421147847
2.19936,0.04575893263
2.21136,0.04733608771
2.22336,0.04894751411
2.23536,0.05058689415
2.24736,0.05225418562
2.25936,0.05394934208
2.27136,0.05567231288
2.28336,0.05742835515
2.29536,0.05921457219
2.30736,0.06102836566
2.31936,0.06286966169
2.33136,0.06473838278
2.34336,0.06663558294
2.35536,0.06856657362
2.36736,0.07052465794
2.37936,0.07250973833
2.39136,0.0745217141
2.40336,0.07656048155
2.41536,0.07863055923
2.42736,0.08073001719
2.43936,0.08285584069
2.45136,0.0850079093
2.46336,0.08718610002
2.47536,0.08939091092
2.48736,0.09162821948
2.49936,0.09389115758
2.51136,0.09617958815
2.52336,0.09849337199
2.53536,0.1008323678
2.54736,0.1032003305
2.55936,0.1055962582
2.57136,0.1080168399
2.58336,0.1104619232
2.59536,0.1129313537
2.60736,0.1154251339
2.61936,0.1179495121
2.63136,0.1204976355
2.64336,0.1230693404
2.65536,0.1256644622
2.66736,0.1282828345
2.67936,0.1309274712
2.69136,0.1335982006
2.70336,0.1362915367
2.71536,0.1390073065
2.72736,0.1417453356
2.73936,0.1445054487
2.75136,0.1472933487
2.76336,0.150103076
2.77536,0.1529342123
2.78736,0.1557865772
2.79936,0.1586599895
2.81136,0.1615567758
2.82336,0.1644774602
2.83536,0.1674184974
2.84736,0.1703797026
2.85936,0.17336089
2.87136,0.1763618736
2.88336,0.1793873784
2.89536,0.1824327134
2.90736,0.1854971339
2.91936,0.1885804512
2.93136,0.1916824765
2.94336,0.1948049225
2.95536,0.1979488543
2.96736,0.2011107746
2.97936,0.2042904928
2.99136,0.2074878182
3.00336,0.2107025598
3.01536,0.213938534
3.02736,0.2171921805
3.03936,0.2204625181
3.05136,0.2237493552
3.06336,0.2270525002
3.07536,0.2303731352
3.08736,0.2337127037
3.09936,0.2370678533
3.11136,0.2404383924
3.12336,0.2438241292
3.13536,0.2472248723
3.14736,0.2506436124
3.15936,0.2540777624
3.17136,0.2575261931
3.18336,0.2609887134
3.19536,0.2644651325
3.20736,0.2679561893
3.21936,0.2714635415
3.23136,0.2749840701
3.24336,0.2785175852
3.25536,0.282063897
3.26736,0.2856228156
3.27936,0.2891965973
3.29136,0.2927834608
3.30336,0.2963822148
3.31536,0.2999926708
3.32736,0.3036146409
3.33936,0.3072485087
3.35136,0.3108959856
3.36336,0.3145542663
3.37536,0.3182231641
3.38736,0.3219024926
3.39936,0.3255920661
3.41136,0.3292934987
3.42336,0.3330056466
3.43536,0.3367273377
3.44736,0.3404583878
3.45936,0.3441986129
3.47136,0.3479481278
3.48336,0.3517085431
3.49536,0.3554774398
3.50736,0.3592546356
3.51936,0.3630399491
3.53136,0.3668331988
3.54336,0.37063545
3.55536,0.3744460299
3.56736,0.3782638625
3.57936,0.3820887687
3.59136,0.3859205694
3.60336,0.3897591937
3.61536,0.3936060045
3.62736,0.3974590353
3.63936,0.4013181096
3.65136,0.4051830507
3.66336,0.4090536828
3.67536,0.4129306126
3.68736,0.4168134771
3.69936,0.4207013695
3.71136,0.4245941161
3.72336,0.4284915433
3.73536,0.4323934782
3.74736,0.4363008851
3.75936,0.4402123233
3.77136,0.4441276179
3.78336,0.4480465983
3.79536,0.4519690941
3.80736,0.4558953417
3.81936,0.4598251335
3.83136,0.4637577998
3.84336,0.4676931728
3.85536,0.4716310851
3.86736,0.4755713695
3.87936,0.4795143659
3.89136,0.4834593106
3.90336,0.4874059992
3.91536,0.491354267
3.92736,0.49530395
3.93936,0.4992549986
3.95136,0.5032072139
3.96336,0.5071602271
3.97536,0.5111138766
3.98736,0.5150680013
3.99936,0.5190224403
4.01136,0.5229770032
