0,-3.95787078E-011
0.00029296875,-4.004853463E-011
0.0005859375,-4.051836146E-011
0.001171875,-4.14593793E-011
0.00234375,-4.33416005E-011
0.0046875,-4.710678498E-011
0.009375,-5.464012221E-011
0.01875,-6.97453418E-011
0.0375,-9.801784701E-011
0.066796875,-1.405431128E-010
0.09609375,-1.867762148E-010
0.125390625,-2.301127772E-010
0.1546875,-2.773830747E-010
0.183984375,-3.215385223E-010
0.21328125,-3.698837254E-010
0.242578125,-4.148643735E-010
0.271875,-4.643261322E-010
0.301171875,-5.101359314E-010
0.33046875,-5.607609895E-010
0.359765625,-6.074004589E-010
0.3890625,-6.592420622E-010
0.418359375,-7.067068484E-010
0.44765625,-7.598266643E-010
0.476953125,-8.08105474E-010
0.50625,-8.625763416E-010
0.535546875,-9.116478658E-010
0.56484375,-9.675578451E-010
0.594140625,-1.017386062E-009
0.6234375,-1.074844626E-009
0.652734375,-1.125371373E-009
0.68203125,-1.184519227E-009
0.711328125,-1.23565202E-009
0.740625,-1.296677394E-009
0.769921875,-1.3482685E-009
0.79921875,-1.411435606E-009
0.828515625,-1.463244146E-009
0.8578125,-1.528945984E-009
0.887109375,-1.580564803E-009
0.91640625,-1.649428272E-009
0.945703125,-1.700132176E-009
0.975,-1.773243853E-009
1.004296875,-1.821651512E-009
1.03359375,-1.901069233E-009
1.062890625,-1.944396797E-009
1.0921875,-2.034075602E-009
1.121484375,-2.06797776E-009
1.15078125,-2.167315254E-009
1.180078125,-2.159825287E-009
1.209375,1.016880389E-008
1.238671875,1.388701584E-007
1.26796875,6.929014578E-007
1.297265625,2.19680991E-006
1.3265625,5.369955847E-006
1.355859375,1.110926299E-005
1.38515625,2.047193583E-005
1.414453125,3.465959679E-005
1.44375,5.500309459E-005
1.473046875,8.294828931E-005
1.50234375,0.0001200426177
1.531640625,0.0001679224536
1.5609375,0.0002283012394
1.590234375,0.0003029583031
1.61953125,0.0003937284045
1.648828125,0.0005024918869
1.678125,0.0006311655048
1.707421875,0.0007816937929
1.73671875,0.0009560410572
1.766015625,0.00115618385
1.7953125,0.001384104013
1.824609375,0.001641782163
1.85390625,0.001931191682
1.883203125,0.002254293115
1.9125,0.002613029026
1.941796875,0.003009319213
1.97109375,0.003445056349
2.000390625,0.00392210193
2.0296875,0.004442282627
2.058984375,0.005007386898
2.08828125,0.005619161967
2.117578125,0.00627931104
2.146875,0.006989490851
2.176171875,0.007751309415
2.20546875,0.008566324075
2.234765625,0.00943603974
2.2640625,0.01036190739
2.293359375,0.01134532272
2.32265625,0.01238762507
2.351953125,0.01349009645
2.38125,0.01465396081
2.410546875,0.0158803834
2.43984375,0.01717047037
2.469140625,0.01852526843
2.4984375,0.01994576469
2.527734375,0.02143288663
2.55703125,0.02298750215
2.586328125,0.02461041976
2.615625,0.02630238888
2.644921875,0.02806410018
2.67421875,0.02989618608
2.703515625,0.03179922124
2.7328125,0.03377372326
2.762109375,0.03582015328
2.79140625,0.03793891676
2.820703125,0.0401303643
2.85,0.04239479246
2.879296875,0.04473244468
2.90859375,0.04714351219
2.937890625,0.04962813503
2.9671875,0.05218640303
2.996484375,0.05481835685
3.02578125,0.05752398903
3.055078125,0.06030324512
3.084375,0.0631560247
3.113671875,0.06608218258
3.14296875,0.06908152987
3.172265625,0.07215383512
3.2015625,0.07529882552
3.230859375,0.07851618794
3.26015625,0.08180557018
3.289453125,0.08516658204
3.31875,0.08859879653
3.348046875,0.09210175094
3.37734375,0.09567494803
3.406640625,0.09931785713
3.4359375,0.1030299153
3.465234375,0.1068105282
3.49453125,0.1106590718
3.523828125,0.1145748925
3.553125,0.1185573092
3.582421875,0.1226056137
3.61171875,0.1267190719
3.641015625,0.130896925
3.6703125,0.1351383902
3.699609375,0.139442662
3.72890625,0.1438089129
3.758203125,0.1482362947
3.7875,0.1527239388
3.816796875,0.157270958
3.84609375,0.1618764467
3.875390625,0.166539482
3.9046875,0.1712591246
3.933984375,0.1760344196
3.96328125,0.1808643975
3.992578125,0.1857480745
4.021875,0.1906844538
4.051171875,0.1956725263
4.08046875,0.200711271
4.109765625,0.205799656
4.1390625,0.2109366394
4.168359375,0.2161211694
4.19765625,0.2213521854
4.226953125,0.2266286188
4.25625,0.231949393
4.285546875,0.2373134249
4.31484375,0.2427196245
4.344140625,0.2481668963
4.3734375,0.2536541395
4.402734375,0.2591802487
4.43203125,0.2647441141
4.461328125,0.2703446225
4.490625,0.2759806573
4.519921875,0.2816510995
4.54921875,0.2873548278
4.578515625,0.2930907191
4.6078125,0.2988576492
4.637109375,0.3046544927
4.66640625,0.310480124
4.695703125,0.3163334176
4.725,0.322213248
4.754296875,0.3281184905
4.78359375,0.3340480217
4.812890625,0.3400007195
4.8421875,0.3459754635
4.871484375,0.3519711354
4.90078125,0.3579866196
4.930078125,0.3640208028
4.959375,0.3700725752
4.988671875,0.3761408299
5.01796875,0.3822244639
5.047265625,0.388322378
5.0765625,0.3944334771
5.105859375,0.4005566704
5.13515625,0.4066908719
5.164453125,0.4128350005
5.19375,0.4189879799
5.223046875,0.4251487393
5.25234375,0.4313162137
5.281640625,0.4374893433
5.3109375,0.4436670748
5.340234375,0.4498483605
5.36953125,0.4560321593
5.398828125,0.4622174367
5.428125,0.4684031647
5.457421875,0.4745883221
5.48671875,0.4807718949
5.516015625,0.486952876
5.5453125,0.4931302659
5.574609375,0.4993030724
5.60390625,0.5054703109
5.633203125,0.5116310045
5.6625,0.5177841844
5.691796875,0.5239288895
5.72109375,0.5300641671
5.750390625,0.5361890725
5.7796875,0.5423026697
5.808984375,0.5484040308
5.83828125,0.5544922367
5.867578125,0.560566377
5.896875,0.56662555
5.926171875,0.572668863
5.95546875,0.5786954322
5.984765625,0.584704383
6.0140625,0.5906948498
6.043359375,0.5966659763
6.07265625,0.6026169156
6.101953125,0.6085468303
6.13125,0.6144548924
6.160546875,0.6203402833
6.18984375,0.6262021942
6.219140625,0.6320398262
6.2484375,0.6378523899
6.277734375,0.6436391057
6.30703125,0.6493992042
6.336328125,0.6551319258
6.365625,0.6608365207
6.394921875,0.6665122496
6.42421875,0.672158383
6.453515625,0.6777742018
6.4828125,0.6833589968
6.512109375,0.6889120695
6.54140625,0.6944327313
6.570703125,0.6999203044
6.6,0.7053741209
6.629296875,0.7107935237
6.65859375,0.7161778661
6.687890625,0.7215265118
6.7171875,0.726838835
6.746484375,0.7321142208
6.77578125,0.7373520644
6.805078125,0.7425517721
6.834375,0.7477127605
6.863671875,0.7528344571
6.89296875,0.7579162998
6.922265625,0.7629577376
6.9515625,0.76795823
6.980859375,0.7729172472
7.01015625,0.7778342702
7.039453125,0.782708791
7.06875,0.787540312
7.098046875,0.7923283466
7.12734375,0.7970724191
7.156640625,0.8017720644
7.1859375,0.8064268282
7.215234375,0.8110362673
7.24453125,0.815599949
7.273828125,0.8201174515
7.303125,0.8245883639
7.332421875,0.829012286
7.36171875,0.8333888284
7.391015625,0.8377176126
7.4203125,0.8419982707
7.449609375,0.8462304458
7.47890625,0.8504137916
7.508203125,0.8545479726
7.5375,0.858632664
7.566796875,0.8626675517
7.59609375,0.8666523323
7.625390625,0.8705867132
7.6546875,0.8744704123
7.683984375,0.8783031583
7.71328125,0.8820846902
7.742578125,0.8858147579
7.771875,0.8894931217
7.801171875,0.8931195524
7.83046875,0.8966938315
7.859765625,0.9002157507
7.8890625,0.9036851123
7.918359375,0.9071017289
7.94765625,0.9104654235
7.976953125,0.9137760294
8.00625,0.9170333903
8.035546875,0.9202373599
8.06484375,0.9233878023
8.094140625,0.9264845916
8.1234375,0.9295276123
8.152734375,0.9325167587
8.18203125,0.9354519351
8.211328125,0.938333056
8.240625,0.9411600456
8.269921875,0.943932838
8.29921875,0.9466513772
8.328515625,0.949315617
8.3578125,0.9519255208
8.387109375,0.9544810616
8.41640625,0.9569822221
8.445703125,0.9594289946
8.475,0.9618213807
8.504296875,0.9641593915
8.53359375,0.9664430474
8.562890625,0.9686723782
8.5921875,0.9708474229
8.621484375,0.9729682294
8.65078125,0.9750348551
8.680078125,0.977047366
8.709375,0.9790058375
8.738671875,0.9809103534
8.76796875,0.9827610067
8.797265625,0.9845578989
8.8265625,0.9863011403
8.855859375,0.9879908496
8.88515625,0.9896271543
8.914453125,0.9912101901
8.94375,0.992740101
8.973046875,0.9942170396
9.00234375,0.9956411665
9.031640625,0.9970126503
9.0609375,0.9983316677
9.090234375,0.9995984036
9.11953125,1.000813051
9.148828125,1.001975809
9.178125,1.003086887
9.207421875,1.004146499
9.23671875,1.005154871
9.266015625,1.006112231
9.2953125,1.007018818
9.324609375,1.007874878
9.35390625,1.008680663
9.383203125,1.009436432
9.4125,1.010142452
9.441796875,1.010798996
9.47109375,1.011406345
9.500390625,1.011964786
9.5296875,1.012474612
9.558984375,1.012936124
9.58828125,1.013349628
9.617578125,1.013715437
9.646875,1.01403387
9.676171875,1.014305253
9.70546875,1.014529918
9.734765625,1.0147082
9.7640625,1.014840445
9.793359375,1.014927001
9.82265625,1.014968222
9.851953125,1.014964469
9.88125,1.014916108
9.910546875,1.014823509
9.93984375,1.01468705
9.969140625,1.014507111
9.9984375,1.01428408
10.02773438,1.014018348
10.05703125,1.013710311
10.08632813,1.013360371
10.115625,1.012968935
10.14492188,1.012536411
10.17421875,1.012063217
10.20351563,1.011549769
10.2328125,1.010996494
10.26210938,1.010403818
10.29140625,1.009772173
10.32070313,1.009101995
10.35,1.008393724
10.37929688,1.007647803
10.40859375,1.00686468
10.43789063,1.006044805
10.4671875,1.005188633
